"block","observer","plot","visit","sampling_period","obs_year","dp_march","min_post_sunrise","species"
"brudgatan","jkn","plot_45","fifth","second","2017",84,122.933333333333,"bofik"
"brudgatan","jkn","plot_45","fifth","second","2017",84,125.6,"blams"
"stocksatra","jkn","plot_46","fifth","second","2017",84,234.133333333333,"rodhe"
"stocksatra","jkn","plot_46","fifth","second","2017",84,235.8,"talge"
"soderlejde","jkn","plot_12","second","second","2017",24,284.9,"no_obs"
"soderlejde","jkn","plot_13","second","second","2017",24,325.533333333333,"bofik"
"soderlejde","jkn","plot_23","second","second","2017",24,241.016666666667,"talla"
"soderlejde","jkn","plot_23","second","second","2017",24,238.65,"talge"
"soderlejde","jkn","plot_23","second","second","2017",24,236.783333333333,"bofik"
"soderlejde","jkn","plot_26","second","second","2017",24,146.133333333333,"bofik"
"soderlejde","jkn","plot_26","second","second","2017",24,147.333333333333,"blams"
"soderlejde","jkn","plot_26","second","second","2017",24,147.6,"talge"
"soderlejde","jkn","plot_26","second","second","2017",24,146.016666666667,"taltt"
"soderlejde","jkn","plot_29","second","second","2017",24,193.3,"bofik"
"soderlejde","jkn","plot_29","second","second","2017",24,188.25,"rodhe"
"soderlejde","jkn","plot_30","second","second","2017",24,102.3,"jarnv"
"soderlejde","jkn","plot_30","second","second","2017",24,102.466666666667,"taltt"
"soderlejde","jkn","plot_30","second","second","2017",24,103.55,"talge"
"kungshamn","ses","plot_301","first","second","2017",24,170,"tofss"
"kungshamn","ses","plot_301","first","second","2017",24,171,"bofik"
"kungshamn","ses","plot_301","first","second","2017",24,173,"rodhe"
"kungshamn","ses","plot_301","first","second","2017",24,168,"trake"
"soderlejde","jkn","plot_31","second","second","2017",24,69.8166666666667,"blams"
"soderlejde","jkn","plot_31","second","second","2017",24,66.1166666666667,"rodhe"
"soderlejde","jkn","plot_31","second","second","2017",24,67.95,"bofik"
"soderlejde","jkn","plot_5","second","second","2017",24,366.366666666667,"blams"
"soderlejde","jkn","plot_5","second","second","2017",24,366.15,"grona"
"soderlejde","jkn","plot_5","second","second","2017",24,364.183333333333,"bofik"
"halqved","jkn","plot_1","second","second","2019",24,317.7,"bofik"
"halqved","jkn","plot_33","second","second","2019",24,151.983333333333,"blams"
"halqved","jkn","plot_33","second","second","2019",24,152.366666666667,"rodhe"
"halqved","jkn","plot_33","second","second","2019",24,153.5,"gardg"
"halqved","jkn","plot_36","second","second","2019",24,176.85,"koltt"
"halqved","jkn","plot_36","second","second","2019",24,177.483333333333,"gardg"
"halqved","jkn","plot_36","second","second","2019",24,179.7,"talge"
"halqved","jkn","plot_36","second","second","2019",24,177.683333333333,"blams"
"halqved","jkn","plot_37","second","second","2019",24,275.666666666667,"blams"
"halqved","jkn","plot_4","second","second","2019",24,212.783333333333,"bofik"
"halqved","jkn","plot_4","second","second","2019",24,208.383333333333,"notsa"
"halqved","jkn","plot_4","second","second","2019",24,211.9,"rodhe"
"halqved","jkn","plot_6","second","second","2019",24,253.716666666667,"bofik"
"halqved","jkn","plot_8","second","second","2019",24,233.433333333333,"talge"
"halqved","jkn","plot_8","second","second","2019",24,233.716666666667,"blams"
"halqved","jkn","plot_8","second","second","2019",24,235.133333333333,"kungl"
"halqved","jkn","plot_8","second","second","2019",24,238.45,"jarnv"
"kilsjon","jkn","plot_83","second","second","2019",24,13.5166666666667,"rodhe"
"kilsjon","jkn","plot_85","second","second","2019",24,72.9833333333333,"talge"
"kilsjon","jkn","plot_85","second","second","2019",24,72.8,"tofss"
"kilsjon","jkn","plot_87","second","second","2019",24,32.2666666666667,"no_obs"
"kilsjon","jkn","plot_88","second","second","2019",24,50.5166666666667,"rodhe"
"kilsjon","jkn","plot_88","second","second","2019",24,51.15,"talge"
"orsjon","jkn","plot_116","third","second","2017",54,229.766666666667,"bofik"
"kungshamn","ses","plot_301","third","second","2017",54,168,"rodhe"
"kungshamn","ses","plot_301","third","second","2017",54,171,"talge"
"kungshamn","ses","plot_301","third","second","2017",54,167,"bofik"
"orsjon","jkn","plot_73","third","second","2017",54,276.883333333333,"gardg"
"orsjon","jkn","plot_73","third","second","2017",54,276.433333333333,"talge"
"orsjon","jkn","plot_73","third","second","2017",54,278.083333333333,"bofik"
"orsjon","jkn","plot_73","third","second","2017",54,279.466666666667,"koltt"
"orsjon","jkn","plot_73","third","second","2017",54,280.116666666667,"kungl"
"orsjon","jkn","plot_73","third","second","2017",54,277.65,"tofss"
"orsjon","jkn","plot_74","third","second","2017",54,311.6,"kungl"
"orsjon","jkn","plot_74","third","second","2017",54,311.866666666667,"bofik"
"orsjon","jkn","plot_74","third","second","2017",54,314.216666666667,"blams"
"orsjon","jkn","plot_74","third","second","2017",54,310.55,"rodhe"
"orsjon","jkn","plot_74","third","second","2017",54,314.4,"talge"
"orsjon","jkn","plot_75","third","second","2017",54,346.4,"koltt"
"orsjon","jkn","plot_75","third","second","2017",54,347.566666666667,"bofik"
"orsjon","jkn","plot_75","third","second","2017",54,348.65,"svara"
"orsjon","jkn","plot_75","third","second","2017",54,350.416666666667,"kungl"
"orsjon","jkn","plot_79","third","second","2017",54,188.7,"talge"
"orsjon","jkn","plot_79","third","second","2017",54,188.866666666667,"gardg"
"orsjon","jkn","plot_79","third","second","2017",54,187.45,"bofik"
"orsjon","jkn","plot_79","third","second","2017",54,190.283333333333,"kungl"
"kilsjon","jkn","plot_83","third","second","2017",54,125.016666666667,"rodhe"
"kilsjon","jkn","plot_85","third","second","2017",54,89.1,"kungl"
"kilsjon","jkn","plot_85","third","second","2017",54,92.0833333333333,"talge"
"kilsjon","jkn","plot_85","third","second","2017",54,88.35,"bofik"
"kilsjon","jkn","plot_87","third","second","2017",54,20.2333333333333,"rodhe"
"kilsjon","jkn","plot_87","third","second","2017",54,20.6666666666667,"trake"
"kilsjon","jkn","plot_88","third","second","2017",54,52.6333333333333,"rodhe"
"kilsjon","jkn","plot_88","third","second","2017",54,53.8166666666667,"grona"
"kilsjon","jkn","plot_88","third","second","2017",54,54.4333333333333,"talge"
"kilsjon","jkn","plot_88","third","second","2017",54,55.3,"ekore"
"stenby","jkn","plot_119","fourth","second","2018",54,107.85,"talge"
"stenby","jkn","plot_119","fourth","second","2018",54,109,"tofss"
"halsingdal","jkn","plot_120","fourth","second","2018",54,346.1,"tofss"
"halsingdal","jkn","plot_121","fourth","second","2018",54,262.65,"talge"
"halsingdal","jkn","plot_121","fourth","second","2018",54,265.633333333333,"trake"
"halsingdal","jkn","plot_61","fourth","second","2018",54,246.1,"mindb"
"halsingdal","jkn","plot_61","fourth","second","2018",54,245.533333333333,"bofik"
"halsingdal","jkn","plot_61","fourth","second","2018",54,243.916666666667,"ringa"
"halsingdal","jkn","plot_61","fourth","second","2018",54,242.766666666667,"svare"
"halsingdal","jkn","plot_61","fourth","second","2018",54,245.1,"blams"
"halsingdal","jkn","plot_62","fourth","second","2018",54,225.566666666667,"blams"
"halsingdal","jkn","plot_64","fourth","second","2018",54,282.566666666667,"trake"
"halsingdal","jkn","plot_64","fourth","second","2018",54,283.8,"blams"
"halsingdal","jkn","plot_65","fourth","second","2018",54,300.3,"no_obs"
"halsingdal","jkn","plot_66","fourth","second","2018",54,325.033333333333,"gardg"
"halsingdal","jkn","plot_66","fourth","second","2018",54,321.883333333333,"bofik"
"halsingdal","jkn","plot_67","fourth","second","2018",54,204,"no_obs"
"halsingdal","jkn","plot_68","fourth","second","2018",54,185.983333333333,"gardg"
"halsingdal","jkn","plot_68","fourth","second","2018",54,185.666666666667,"talge"
"halsingdal","jkn","plot_68","fourth","second","2018",54,185.816666666667,"svars"
"halsingdal","jkn","plot_68","fourth","second","2018",54,186.166666666667,"rodhe"
"halsingdal","jkn","plot_68","fourth","second","2018",54,185.533333333333,"trase"
"halsingdal","jkn","plot_69","fourth","second","2018",54,165.516666666667,"talge"
"halsingdal","jkn","plot_69","fourth","second","2018",54,162.216666666667,"trapa"
"halsingdal","jkn","plot_69","fourth","second","2018",54,165,"gardg"
"stenby","jkn","plot_71","fourth","second","2018",54,126.266666666667,"blams"
"stenby","jkn","plot_71","fourth","second","2018",54,123.883333333333,"bofik"
"stenby","jkn","plot_72","fourth","second","2018",54,88.4166666666667,"tofss"
"stenby","jkn","plot_72","fourth","second","2018",54,86.7833333333333,"bofik"
"kilsjon","jkn","plot_83","fourth","second","2018",54,-18.05,"rodhe"
"kilsjon","jkn","plot_83","fourth","second","2018",54,-16.4833333333333,"tofss"
"kilsjon","jkn","plot_85","fourth","second","2018",54,4.45,"bofik"
"kilsjon","jkn","plot_85","fourth","second","2018",54,3.45,"talge"
"kilsjon","jkn","plot_87","fourth","second","2018",54,22.5833333333333,"talge"
"kilsjon","jkn","plot_88","fourth","second","2018",54,42.1666666666667,"bofik"
"kilsjon","jkn","plot_88","fourth","second","2018",54,39.05,"lovse"
"stocksatra","jkn","plot_104","second","second","2018",25,51.5666666666667,"trake"
"stocksatra","jkn","plot_104","second","second","2018",25,50.4833333333333,"gardg"
"kyrkstigen","jkn","plot_118","second","second","2018",25,194.033333333333,"spark"
"kyrkstigen","jkn","plot_118","second","second","2018",25,193.25,"jarnv"
"kyrkstigen","jkn","plot_118","second","second","2018",25,194.866666666667,"bofik"
"kyrkstigen","jkn","plot_122","second","second","2018",25,133.266666666667,"talge"
"stocksatra","jkn","plot_123","second","second","2018",25,5.98333333333333,"kungl"
"stocksatra","jkn","plot_125","second","second","2018",25,28.0666666666667,"talge"
"stocksatra","jkn","plot_125","second","second","2018",25,25.3,"talla"
"stocksatra","jkn","plot_46","second","second","2018",25,72.65,"rodhe"
"stocksatra","jkn","plot_46","second","second","2018",25,74.7166666666667,"taltt"
"stocksatra","jkn","plot_49","second","second","2018",25,97.05,"talge"
"stocksatra","jkn","plot_49","second","second","2018",25,96.3333333333333,"gardg"
"stocksatra","jkn","plot_49","second","second","2018",25,96,"bofik"
"stocksatra","jkn","plot_49","second","second","2018",25,98.9666666666667,"blams"
"kyrkstigen","jkn","plot_50","second","second","2018",25,332.983333333333,"talge"
"kyrkstigen","jkn","plot_50","second","second","2018",25,332.75,"blams"
"kyrkstigen","jkn","plot_52","second","second","2018",25,310.483333333333,"talge"
"kyrkstigen","jkn","plot_53","second","second","2018",25,290.333333333333,"gardg"
"kyrkstigen","jkn","plot_53","second","second","2018",25,293.983333333333,"svars"
"kyrkstigen","jkn","plot_53","second","second","2018",25,291.966666666667,"talge"
"kyrkstigen","jkn","plot_55","second","second","2018",25,267.783333333333,"talge"
"kyrkstigen","jkn","plot_55","second","second","2018",25,266.75,"gardg"
"kyrkstigen","jkn","plot_56","second","second","2018",25,221.366666666667,"no_obs"
"kyrkstigen","jkn","plot_58","second","second","2018",25,243.15,"no_obs"
"kyrkstigen","jkn","plot_60","second","second","2018",25,174.283333333333,"bofik"
"tjaderleksmossen","jkn","plot_111","second","second","2019",25,46.85,"no_obs"
"tjaderleksmossen","jkn","plot_113","second","second","2019",25,27,"trake"
"tjaderleksmossen","jkn","plot_113","second","second","2019",25,22.5166666666667,"bofik"
"tjaderleksmossen","jkn","plot_113","second","second","2019",25,22.6666666666667,"talge"
"tjaderleksmossen","jkn","plot_113","second","second","2019",25,22.35,"gardg"
"tjaderleksmossen","jkn","plot_113","second","second","2019",25,24.1166666666667,"tofss"
"tjaderleksmossen","jkn","plot_113","second","second","2019",25,25.6333333333333,"blams"
"tjaderleksmossen","jkn","plot_113","second","second","2019",25,26.0666666666667,"kungl"
"tjaderleksmossen","jkn","plot_113","second","second","2019",25,25.3833333333333,"taltt"
"tjaderleksmossen","jkn","plot_114","second","second","2019",25,125,"no_obs"
"tjaderleksmossen","jkn","plot_115","second","second","2019",25,106.216666666667,"talge"
"tjaderleksmossen","jkn","plot_115","second","second","2019",25,105.466666666667,"svars"
"tjaderleksmossen","jkn","plot_124","second","second","2019",25,74.5666666666667,"no_obs"
"orsjon","jkn","plot_73","second","second","2019",25,247.433333333333,"ringa"
"orsjon","jkn","plot_73","second","second","2019",25,247.283333333333,"talge"
"orsjon","jkn","plot_73","second","second","2019",25,246.25,"bofik"
"orsjon","jkn","plot_73","second","second","2019",25,244.6,"blams"
"orsjon","jkn","plot_74","second","second","2019",25,263.066666666667,"talge"
"orsjon","jkn","plot_74","second","second","2019",25,262.916666666667,"stort"
"orsjon","jkn","plot_74","second","second","2019",25,263.166666666667,"svars"
"orsjon","jkn","plot_74","second","second","2019",25,264.533333333333,"blams"
"orsjon","jkn","plot_75","second","second","2019",25,282.133333333333,"blams"
"orsjon","jkn","plot_75","second","second","2019",25,285.05,"bofik"
"orsjon","jkn","plot_75","second","second","2019",25,284.65,"koltt"
"orsjon","jkn","plot_75","second","second","2019",25,282.45,"rodhe"
"orsjon","jkn","plot_75","second","second","2019",25,283.316666666667,"gardg"
"orsjon","jkn","plot_79","second","second","2019",25,204.316666666667,"bofik"
"stocksatra","jkn","plot_104","third","second","2017",55,306.966666666667,"talla"
"stocksatra","jkn","plot_104","third","second","2017",55,302.666666666667,"talge"
"stocksatra","jkn","plot_123","third","second","2017",55,379.733333333333,"no_obs"
"stocksatra","jkn","plot_125","third","second","2017",55,344.366666666667,"blams"
"brudgatan","jkn","plot_38","third","second","2017",55,145.15,"bofik"
"brudgatan","jkn","plot_38","third","second","2017",55,144.9,"blams"
"brudgatan","jkn","plot_39","third","second","2017",55,108.533333333333,"tofss"
"brudgatan","jkn","plot_39","third","second","2017",55,109.366666666667,"talge"
"brudgatan","jkn","plot_39","third","second","2017",55,113.283333333333,"blams"
"brudgatan","jkn","plot_42","third","second","2017",55,35.1666666666667,"lovse"
"brudgatan","jkn","plot_42","third","second","2017",55,33.0833333333333,"rodhe"
"brudgatan","jkn","plot_45","third","second","2017",55,71.8,"talge"
"brudgatan","jkn","plot_45","third","second","2017",55,71.9833333333333,"bofik"
"brudgatan","jkn","plot_45","third","second","2017",55,71.3833333333333,"blams"
"stocksatra","jkn","plot_46","third","second","2017",55,264.6,"koltt"
"stocksatra","jkn","plot_46","third","second","2017",55,265.333333333333,"talge"
"stocksatra","jkn","plot_49","third","second","2017",55,227.683333333333,"talge"
"stocksatra","jkn","plot_49","third","second","2017",55,225.616666666667,"notva"
"sodersjon","jkn","plot_100","fourth","second","2018",55,160.066666666667,"rodhe"
"tjaderleksmossen","jkn","plot_111","fourth","second","2018",55,62.7666666666667,"gardg"
"tjaderleksmossen","jkn","plot_111","fourth","second","2018",55,58.45,"svare"
"tjaderleksmossen","jkn","plot_111","fourth","second","2018",55,58.7833333333333,"tofss"
"tjaderleksmossen","jkn","plot_111","fourth","second","2018",55,60.7166666666667,"rodhe"
"tjaderleksmossen","jkn","plot_111","fourth","second","2018",55,58.95,"ekore"
"tjaderleksmossen","jkn","plot_113","fourth","second","2018",55,88.3666666666667,"kungl"
"tjaderleksmossen","jkn","plot_113","fourth","second","2018",55,87.9333333333333,"talge"
"tjaderleksmossen","jkn","plot_113","fourth","second","2018",55,84.05,"trake"
"tjaderleksmossen","jkn","plot_113","fourth","second","2018",55,84.2166666666667,"bofik"
"tjaderleksmossen","jkn","plot_114","fourth","second","2018",55,-17.1333333333333,"bofik"
"tjaderleksmossen","jkn","plot_114","fourth","second","2018",55,-17.0833333333333,"talge"
"tjaderleksmossen","jkn","plot_114","fourth","second","2018",55,-17.2666666666667,"gardg"
"tjaderleksmossen","jkn","plot_114","fourth","second","2018",55,-16.8666666666667,"kungl"
"tjaderleksmossen","jkn","plot_115","fourth","second","2018",55,0.766666666666667,"talge"
"tjaderleksmossen","jkn","plot_115","fourth","second","2018",55,4.4,"kungl"
"sodersjon","jkn","plot_117","fourth","second","2018",55,323.416666666667,"talge"
"sodersjon","jkn","plot_117","fourth","second","2018",55,323.233333333333,"bofik"
"sodersjon","jkn","plot_117","fourth","second","2018",55,327.6,"artse"
"tjaderleksmossen","jkn","plot_124","fourth","second","2018",55,33.6166666666667,"svare"
"tjaderleksmossen","jkn","plot_124","fourth","second","2018",55,36.0333333333333,"rodhe"
"tjaderleksmossen","jkn","plot_124","fourth","second","2018",55,35.0666666666667,"trapa"
"sodersjon","jkn","plot_89","fourth","second","2018",55,294.933333333333,"talla"
